"model","outcome","model_type","term","estimate","std_error","t_value","p_value","ci_lower","ci_upper","R2_marginal","R2_conditional","AIC","BIC","random_intercept_var","random_slope_var","random_intercept_slope_cor","residual_var"
"HR80_pct_rd","sRPE","RS","(Intercept)",5.48911052539488,0.138891352761317,39.5208946868554,8.07552222032964e-19,5.21688847621865,5.76133257457111,0.32740862513072,0.483859679229587,4739.42241873187,4787.25339422278,0.343446217189496,0.0441817026859371,-0.0612782222148073,1.27870801293579
"HR80_pct_rd","sRPE","RS","HR80_pct_rd_within_z",0.608008657916229,0.0584595567651192,10.4005006462691,1.04809101104481e-09,0.493430032104421,0.722587283728038,0.32740862513072,0.483859679229587,4739.42241873187,4787.25339422278,0.343446217189496,0.0441817026859371,-0.0612782222148073,1.27870801293579
"HR80_pct_rd","sRPE","RS","HR80_pct_rd_between_z",0.137290104598541,0.12953509035447,1.05986805754988,0.304092045907085,-0.116594007230362,0.391174216427444,0.32740862513072,0.483859679229587,4739.42241873187,4787.25339422278,0.343446217189496,0.0441817026859371,-0.0612782222148073,1.27870801293579
"HR80_pct_rd","sRPE","RS","context_fgame",1.40870963391377,0.0665092510570374,21.1806569992147,3.28358049959492e-87,1.27835389720324,1.53906537062429,0.32740862513072,0.483859679229587,4739.42241873187,4787.25339422278,0.343446217189496,0.0441817026859371,-0.0612782222148073,1.27870801293579
"HR80_pct_rd","sRPE","RS","HR80_pct_rd_within_z:context_fgame",0.00797184962637193,0.0877317324822036,0.0908662054290222,0.927611169968907,-0.16397918634005,0.179922885592794,0.32740862513072,0.483859679229587,4739.42241873187,4787.25339422278,0.343446217189496,0.0441817026859371,-0.0612782222148073,1.27870801293579
"HR_peak","sRPE","RS","(Intercept)",5.7147656232695,0.146026591020706,39.135102609217,7.34550892197676e-19,5.42855876408376,6.00097248245524,0.268093865419982,0.449107760802515,4880.58206218725,4928.41303767816,0.3755266670004,0.0834837294371526,0.0129339772738328,1.39676926481828
"HR_peak","sRPE","RS","HR_peak_within_z",0.664775125590765,0.0793665099817915,8.37601559830815,1.22035786581434e-08,0.509219624447815,0.820330626733715,0.268093865419982,0.449107760802515,4880.58206218725,4928.41303767816,0.3755266670004,0.0834837294371526,0.0129339772738328,1.39676926481828
"HR_peak","sRPE","RS","HR_peak_between_z",0.0343559255898609,0.142938418344653,0.240354734491477,0.812931897573911,-0.245798226372779,0.3145100775525,0.268093865419982,0.449107760802515,4880.58206218725,4928.41303767816,0.3755266670004,0.0834837294371526,0.0129339772738328,1.39676926481828
"HR_peak","sRPE","RS","context_fgame",0.972525827900236,0.120174796519225,8.09259392209293,1.20525654658819e-15,0.736987554873125,1.20806410092735,0.268093865419982,0.449107760802515,4880.58206218725,4928.41303767816,0.3755266670004,0.0834837294371526,0.0129339772738328,1.39676926481828
"HR_peak","sRPE","RS","HR_peak_within_z:context_fgame",-0.425150605560755,0.115278886037997,-3.68801798987388,0.000234173015446917,-0.651093070373127,-0.199208140748383,0.268093865419982,0.449107760802515,4880.58206218725,4928.41303767816,0.3755266670004,0.0834837294371526,0.0129339772738328,1.39676926481828
